inf,1.254737956062574877e+00,8.062623819506419265e-01,7.739377765786842334e-01,5.171572817475460493e-01,5.190635549892474998e-01,8.858160516324332656e-01,7.857416671187289481e-01,5.345195875727684065e-01,5.028061304469927384e-01,9.171605793410428920e-01,8.412629211786205596e-01,8.611361891945756852e-01,6.935514891309673136e-01,7.095240439067426186e-01,6.441048957416415366e-01,7.674708503540113025e-01,7.261105077749280268e-01,1.161219968743264497e+00,1.113004732546092557e+00,4.323289530996088925e-01,4.499516289635257515e-01,6.138375028746083650e-01,5.673689583522643076e-01,4.124051643301626102e-01,4.724861336127189060e-01,4.066067190661803998e-01,4.810171539985127476e-01,6.082222713576578288e-01,4.725883218600729907e-01,5.174203946022480904e-01,5.368977449523367751e-01,9.225661847922537184e-01,8.393455505602201994e-01,5.254580763280684019e-01,5.054808469817964056e-01,5.194579354264929894e-01,4.659659695778297084e-01,4.320559792381173381e-01,4.833654162079828454e-01,3.997001205450065875e-01,3.806018511907219848e-01,6.909451333810591178e-01,6.430316932851354306e-01,6.330156196794672896e-01,6.695131266726777053e-01,7.327008330276408854e-01,7.344018051661309610e-01,7.208690380170243994e-01,6.797256899016612675e-01,7.374092310193242072e-01,6.446319133177691452e-01,7.278257228523642430e-01,6.785492015258817178e-01,7.463130924831476998e-01,7.631607315010645598e-01,1.295043848116138152e+00,1.063270463821756051e+00,9.997867857207609621e-01,8.249522682830811027e-01,9.776157006232547575e-01,6.863290368754294546e-01,7.927674672487935448e-01,6.820272088225149965e-01,4.893595676917760762e-01,4.576414281442436338e-01,8.350137797332383149e-01,7.758796308178446122e-01,1.017315655314210643e+00,9.418685160808537571e-01,4.849094627630962662e-01,5.888182286406667965e-01,6.917932701127518236e-01,6.372163227905424110e-01,6.119340866926825662e-01,6.036298332350706897e-01,6.491447838424485584e-01,6.400861213147268636e-01,4.408364078453820278e-01,5.251512289662630950e-01,7.116397709079749223e-01,7.229139711145585734e-01,5.104499526801139497e-01,5.303160011382717087e-01,7.600166915297053016e-01,7.022728882941005057e-01,4.158308229917978549e-01,4.875380655110784223e-01,7.490163371130872383e-01,8.021168512073431067e-01,5.067490165440041716e-01,5.615401824094132799e-01,4.348012871692903403e-01,4.956172730730900589e-01,2.964437250511651190e-01,2.794364060689540352e-01,5.412920955026045977e-01,5.890999277449063820e-01,6.410435576393994639e-01,6.989937906909219345e-01,5.558986572303523666e-01,6.040270508675104066e-01,6.288800156381533224e-01,7.100765727434179553e-01,3.730246693323331364e-01,4.600953939067990994e-01,3.026851612474055764e-01,4.212487695545010791e-01,2.644837120849166667e-01,3.249299039590485827e-01,5.077616307972991905e-01,5.082507451270887877e-01,5.110911564731623891e-01,5.406128203272380084e-01,3.502986886496091690e-01,1.081908444278771309e-01
1.254737956062574877e+00,inf,6.032478928098916615e-01,6.909877005170521613e-01,4.467126072916493551e-01,4.368286181747889629e-01,6.218895706782571198e-01,6.842663937301782795e-01,4.329751055456024234e-01,3.844030571196410673e-01,6.603849921727884542e-01,8.006691804353056607e-01,6.183874241671521998e-01,6.128361208435429974e-01,5.926765198240210308e-01,5.577351551394975626e-01,7.771395372648991495e-01,8.857357881282782452e-01,9.476138720684410544e-01,1.152868437989647443e+00,3.979279476660174120e-01,4.390114454127752031e-01,4.977957109550508186e-01,4.783233649252844888e-01,3.628296638672925400e-01,4.051189863145165382e-01,3.563449770813772455e-01,4.264016491077123328e-01,5.797810595895762642e-01,5.582955199085999354e-01,4.881481301454739796e-01,5.010881008506173906e-01,8.700798702545887719e-01,8.522232773197908617e-01,4.385004157233834965e-01,4.454686868129441035e-01,4.536039090980880095e-01,4.752950925297777518e-01,3.959158742206261850e-01,4.731030059170066582e-01,3.583246646198090524e-01,4.250765717688752554e-01,6.431081945485982443e-01,6.467248038321637971e-01,6.359632937573569400e-01,7.018967935037156991e-01,6.949624073319728979e-01,7.065319101072764507e-01,6.825149813761945961e-01,6.813897586760797598e-01,6.751638398425948706e-01,6.060317905941249306e-01,6.919917267643519443e-01,6.312798679755371456e-01,7.047697135748890451e-01,7.143186070645863861e-01,1.237070375583182447e+00,1.507519155054242388e+00,8.121160694819959946e-01,8.259541649844858169e-01,7.446474934340769902e-01,6.758401922854384569e-01,7.308061646790673382e-01,7.628084812360861333e-01,3.529231312245061369e-01,3.648400496182027664e-01,7.136520921595536082e-01,7.179254347263336333e-01,1.023618956393610224e+00,1.009703591153335189e+00,4.435956879003860598e-01,5.076284714798149356e-01,5.933366705093041649e-01,6.631739832203805696e-01,5.494276750122223385e-01,5.317910352859503975e-01,5.672228434849835299e-01,5.899804298789939061e-01,4.542169480091490796e-01,5.960282990040106643e-01,7.321491883683031165e-01,7.483934213371120636e-01,4.877712875058560216e-01,5.303031857777196212e-01,6.843443153684222180e-01,6.346630544073298408e-01,3.963018215888197138e-01,4.600674000985834344e-01,6.381356544896807925e-01,6.661222117492037187e-01,4.414835949866945941e-01,4.240349023914328774e-01,3.496599468641423680e-01,3.412572785371728035e-01,2.824756323337442310e-01,2.633532222973535841e-01,5.395095958275087922e-01,5.471822491849642756e-01,6.052000528015520908e-01,5.922966232826057942e-01,4.941376656897947250e-01,4.279745747865617567e-01,6.036907589789637374e-01,5.786301028781559719e-01,3.338386895246932551e-01,3.753712141015645987e-01,2.730698014385929406e-01,3.558404943428609135e-01,2.369892124325306271e-01,3.004184336823292334e-01,4.630643943690273545e-01,4.572666007092274776e-01,4.319627197950002828e-01,4.779858535666566266e-01,2.922017104317149450e-01,8.882067552490283124e-02
8.062623819506419265e-01,6.032478928098916615e-01,inf,1.201722692645584178e+00,7.036268060303739746e-01,5.996569163105847089e-01,1.392116988941948019e+00,9.059106602302172684e-01,7.259823387625262692e-01,5.898600841028900366e-01,6.448083538507356494e-01,5.620044975565521295e-01,7.859486278029736983e-01,6.173065852889169092e-01,7.801326022637438129e-01,6.613711156014290271e-01,4.223183010313361074e-01,4.037363176377577467e-01,9.543818289167937952e-01,7.687402593219506697e-01,4.752401879412763153e-01,4.699788052423238827e-01,1.386035363283860677e+00,1.153714230683843489e+00,7.107634365364188245e-01,7.135740591248399545e-01,4.935752090273909376e-01,5.243492221476093729e-01,4.003843229100269574e-01,3.141182541213365931e-01,6.949859280125926242e-01,7.057641539852665957e-01,8.190447844959738433e-01,7.487968904878975485e-01,8.070790352336831841e-01,7.174982538581105018e-01,4.971781885594641626e-01,4.504836246961958501e-01,4.347853152134750765e-01,4.358479879220722997e-01,3.437413054461750384e-01,3.136355956593943617e-01,6.052032808314935508e-01,5.128033711844428577e-01,5.374466821484938928e-01,4.957090963636774927e-01,5.936992721448178800e-01,6.097236246852608677e-01,5.527171367697158999e-01,5.123832661654872389e-01,6.575791111819956347e-01,5.580972161932191700e-01,5.913983849770557688e-01,6.060966134544590878e-01,6.005922496470642580e-01,5.999070880852380716e-01,5.644995706950920455e-01,5.416076285761407538e-01,6.489039171388040206e-01,5.391609900645478737e-01,7.157385528691235788e-01,5.290846219541677220e-01,4.762709548591798070e-01,4.045377761709983977e-01,8.761910914930297611e-01,6.588432241772190778e-01,8.768632599072815337e-01,7.281068502585034130e-01,6.430087964607504869e-01,6.238895085885112213e-01,5.539459764344224491e-01,6.582889342561973889e-01,5.987270180993488067e-01,4.886344534657181549e-01,5.696499189654723461e-01,5.274081474711086459e-01,6.461996189633862908e-01,6.152417373129382971e-01,3.087672866100806268e-01,3.765672003927369449e-01,4.521005746952944659e-01,5.172037550146981744e-01,4.397912805793705027e-01,4.013375265430662031e-01,7.573021909629336079e-01,6.868827857587825880e-01,4.124440007081534021e-01,4.411699659353293113e-01,7.348115534672745586e-01,7.565145375256318028e-01,6.169188123372990606e-01,7.264003379900526580e-01,6.323933178765578367e-01,7.749963102915359281e-01,2.882833686361065406e-01,2.656633391627252205e-01,4.759789408096173347e-01,4.455517253334962957e-01,5.328979675340231870e-01,5.941237441862663449e-01,4.771439441755393474e-01,6.840523005505392273e-01,4.712824256150363045e-01,5.783423509414491459e-01,4.067955911795632651e-01,5.216813741986746633e-01,2.565096530626480020e-01,3.304774968805554991e-01,2.471368187011391548e-01,3.256926549452341946e-01,5.147148027392612901e-01,4.692395407580108313e-01,4.898498396018442502e-01,4.751819965319047934e-01,4.030505029937366812e-01,1.308680946352884789e-01
7.739377765786842334e-01,6.909877005170521613e-01,1.201722692645584178e+00,inf,6.993987474196893261e-01,7.660453394043066355e-01,1.135571524851351377e+00,1.398624241488459763e+00,7.204641085143086432e-01,7.321777072339911152e-01,5.960278827391294332e-01,7.339601530838908428e-01,6.847768894971199005e-01,7.389795872894897588e-01,6.888987042422471951e-01,7.394937885667325350e-01,4.489161391732387485e-01,4.463102733061219407e-01,8.870737752861912462e-01,9.046221919553593116e-01,4.679193287070371743e-01,5.153583261479832700e-01,1.045253110190474066e+00,1.249910560028869133e+00,6.122458520632995116e-01,7.489366564706979590e-01,4.494162231270141805e-01,5.538972751888987522e-01,4.194200521039601615e-01,3.950414238472360617e-01,6.878345966817424051e-01,7.700689173432032630e-01,8.474821013144516746e-01,8.948192494640976324e-01,7.199638585202907670e-01,7.717336288899930841e-01,4.878135934254285155e-01,4.855332516238271001e-01,4.342564943740171435e-01,4.644718325775908374e-01,3.246705655555528480e-01,3.581911628989358221e-01,6.539311416600883664e-01,5.826054628781210942e-01,5.806555977939849011e-01,5.991009889321864401e-01,6.683912758025992717e-01,6.824132494440546814e-01,6.207549130548136729e-01,5.898768597930762470e-01,7.019557856580983524e-01,6.384041795363173399e-01,6.752450276128237894e-01,6.375990095823483861e-01,6.775658817888950969e-01,6.477502768726366433e-01,5.930631958297726269e-01,5.966770651216051213e-01,7.001070067949590747e-01,7.140156627144974566e-01,7.359874766188244655e-01,7.625424922096857294e-01,5.498948028851297076e-01,5.561552501690907313e-01,6.887423159684840090e-01,8.468056793512086511e-01,9.087736256052334483e-01,9.191218250926499467e-01,6.708703567724062511e-01,6.917562432310060405e-01,5.665919174586738771e-01,6.716734399789036081e-01,5.880516091989965721e-01,5.711384727619540636e-01,6.132025515263317406e-01,5.714143413589581888e-01,6.601851984127865558e-01,6.815225736363886844e-01,3.231384611138076179e-01,3.886850290528492957e-01,5.180926267451294587e-01,5.563250234671713867e-01,4.651372925774313605e-01,4.428770473299888932e-01,7.442182056126673828e-01,7.666302079243223488e-01,4.010444014878887797e-01,4.350738849815045661e-01,7.684422565911134262e-01,8.069167980336559021e-01,7.587232789678222122e-01,7.002463389988153875e-01,7.693005308148529453e-01,6.455724158555619097e-01,3.061680047357271950e-01,2.870234484067710201e-01,5.155656958520636879e-01,4.842674441437697097e-01,6.335007092733285772e-01,6.305536296921075978e-01,6.371176088429847395e-01,6.139439202553879094e-01,5.886459921545518226e-01,6.023851140499919543e-01,4.779983502077978508e-01,5.052115834809184358e-01,3.233174167198533677e-01,3.720518848541343737e-01,2.629451275749883354e-01,3.398696564245604623e-01,5.530064535313150564e-01,5.225512085194968792e-01,5.322835620760868469e-01,5.166779889353326771e-01,4.176106759782933775e-01,1.431418552310267656e-01
5.171572817475460493e-01,4.467126072916493551e-01,7.036268060303739746e-01,6.993987474196893261e-01,inf,1.073629747060043549e+00,7.215766548120073898e-01,7.057589744156482769e-01,1.108398452067221429e+00,7.894939671491887356e-01,4.694375837935756968e-01,4.974770709891027654e-01,5.553212276127863500e-01,5.107299227172956702e-01,7.434659719018402724e-01,6.588381644603779064e-01,3.507805911867965531e-01,3.638614386757114683e-01,5.648826244525277929e-01,5.196080616326141932e-01,4.416814845069980122e-01,4.535141310810005266e-01,6.237718732558288348e-01,5.949461703797238599e-01,8.141928545045024057e-01,8.482663847287887915e-01,7.017678230703788822e-01,7.639977660173807861e-01,3.311367000345847300e-01,3.268043156987870401e-01,4.737599593803811793e-01,4.764646614831971605e-01,5.708171097449943332e-01,5.626579542835857817e-01,5.492068486596889398e-01,5.528808399889998393e-01,4.256227646942686293e-01,4.299357974770506297e-01,3.722312486424458888e-01,3.855987385709950255e-01,2.689104325872536116e-01,2.929784457170341860e-01,5.823237597819429512e-01,5.156953319244407252e-01,4.877714208981397404e-01,5.080473136841342496e-01,6.234317811460509118e-01,6.242636712701330470e-01,5.595668608662814902e-01,5.151905725756118493e-01,6.116242608415503046e-01,5.240683609271346022e-01,6.105473047597919090e-01,5.696538971384467187e-01,6.198610388338805510e-01,5.787210879034460076e-01,4.113487526069418143e-01,4.215746259033954502e-01,5.930483769262936411e-01,5.762634354389386537e-01,5.772771942563599268e-01,5.271401640205597428e-01,4.285463415620340832e-01,4.296600555141116273e-01,5.433699930556306068e-01,5.247641685733701600e-01,7.132547570839909978e-01,6.696538641798605029e-01,4.692825870412839495e-01,4.824773578486619141e-01,4.129985090780998180e-01,4.847999896185242741e-01,4.998369310248860775e-01,4.529469219200851771e-01,5.433466500421821888e-01,5.094181996376602184e-01,5.347313593320401903e-01,5.316571964052702048e-01,2.734159029040524325e-01,3.388665271677229751e-01,4.191357604895704081e-01,4.578772846636761096e-01,4.056178245128462256e-01,3.574359134849275366e-01,6.075636225300066195e-01,5.645047256772072197e-01,3.674419038462033993e-01,3.525024733698984836e-01,6.870570077484720040e-01,6.512022678331570447e-01,6.633290851505787566e-01,6.467879480282844318e-01,5.900479436785529552e-01,5.655138778516248799e-01,2.841701986560493665e-01,2.679909537364597027e-01,4.856414361230791954e-01,4.475161807229825484e-01,5.885078929407575599e-01,6.063126713912820875e-01,5.623099137336592390e-01,5.418197680945622263e-01,5.575019497602440310e-01,5.648100502772591680e-01,4.392392437342328981e-01,4.519357733212621686e-01,3.311963730694267305e-01,3.609347626696145506e-01,2.428201083387284409e-01,3.100071629194332545e-01,5.000501114887194731e-01,4.985763523163873612e-01,5.006371735091545982e-01,4.842077315554911277e-01,3.930127129795231711e-01,1.643971351656736690e-01
5.190635549892474998e-01,4.368286181747889629e-01,5.996569163105847089e-01,7.660453394043066355e-01,1.073629747060043549e+00,inf,6.619180437683189755e-01,7.908684061646248376e-01,8.750646682852035729e-01,1.105224969759314835e+00,4.504876893046582120e-01,5.501792624943460108e-01,5.108225078725844304e-01,5.417772491851129413e-01,6.565350694209579618e-01,7.455681590121390201e-01,3.583662668762735426e-01,3.451209193797427632e-01,5.429350366353897783e-01,5.370527363574275626e-01,4.246230685200333976e-01,4.606641903431508145e-01,5.245388789793959949e-01,5.883366064586674771e-01,6.394547062872230070e-01,8.873720260925163084e-01,6.317857134810456188e-01,8.209786478130007836e-01,3.373943904188249632e-01,3.224564704788883129e-01,4.687963196733554438e-01,5.040416134356923150e-01,5.445133793126621935e-01,5.740922056079120761e-01,4.782795377461627750e-01,5.220416192421488688e-01,4.205653967580669783e-01,4.093663238437796337e-01,3.578448111028871836e-01,3.840070121310629747e-01,2.502021953075159733e-01,2.798811882767542891e-01,5.715398152944659582e-01,5.097916640835044033e-01,4.585680682658153651e-01,5.132468296292396204e-01,6.050656954448200286e-01,6.133438676875332396e-01,5.461634302010707209e-01,5.143487334879471851e-01,6.000295323553985760e-01,5.321514154317672496e-01,6.147755045732120616e-01,5.957805276537552208e-01,6.159228635097387938e-01,6.112772940579679348e-01,4.281227655079604677e-01,4.121116284985242850e-01,5.983989306679461384e-01,6.325263577562610928e-01,5.650562678413257878e-01,6.034784080228033920e-01,4.478577911030018344e-01,4.586388893679482770e-01,4.654953761027634251e-01,5.462752949213599551e-01,6.635447797970072115e-01,6.877408825787071356e-01,4.558425329520297553e-01,4.930326444806089059e-01,3.850761116010975038e-01,4.857368913761959672e-01,4.676833263034824717e-01,4.569974596214282925e-01,5.293007215574654367e-01,5.291304837803068040e-01,5.030608136270799946e-01,5.343592844373478146e-01,2.568727719361878492e-01,3.153126871770721706e-01,4.231225108377229538e-01,4.670408116445283198e-01,3.842511081293950026e-01,3.694935177061716147e-01,5.638772956578849138e-01,5.900606726174580929e-01,3.518045953108812629e-01,3.925943473041160203e-01,6.493832631971820923e-01,7.077564043377213565e-01,6.657267236250427045e-01,6.319471484267032979e-01,5.945368207977532737e-01,5.299587845155667720e-01,2.706422952696528328e-01,2.585128366238496067e-01,4.562933933904572692e-01,4.466341256240708435e-01,6.046341024788091101e-01,6.084591135152602748e-01,5.943599116579362240e-01,5.473392474245812878e-01,5.829341752588610426e-01,5.895256912721571485e-01,4.356403923055109373e-01,4.429854821549505939e-01,3.329103703303153416e-01,3.945260124495757470e-01,2.393754264047775748e-01,3.139909155488465053e-01,4.761647712161307111e-01,4.887799716215270873e-01,5.038580036773061543e-01,4.886070528622212250e-01,3.778671833580267703e-01,1.564004481581920958e-01
8.858160516324332656e-01,6.218895706782571198e-01,1.392116988941948019e+00,1.135571524851351377e+00,7.215766548120073898e-01,6.619180437683189755e-01,inf,1.208929291468542111e+00,8.373461227348248936e-01,6.766740419119875449e-01,8.042943116445281371e-01,7.239231578816340829e-01,1.012082276928504498e+00,7.439540336486362149e-01,8.101122201865362804e-01,7.051100646030656893e-01,4.880323804348671302e-01,4.504852368774008853e-01,9.180843612401544673e-01,7.738866877918739728e-01,4.552328327446976686e-01,4.581833159915182363e-01,1.048103914373907264e+00,9.077069637809269675e-01,5.493139075899701185e-01,6.201258290165450049e-01,4.250359942649726275e-01,4.960151198042703213e-01,5.049117421702336017e-01,3.801235031264189601e-01,6.735376749224613047e-01,6.922324392737160270e-01,8.812253351713114080e-01,8.426860341440085556e-01,7.234830514693496584e-01,6.806786213889176596e-01,5.034620621229136672e-01,4.527267607032309238e-01,4.215336453503740755e-01,4.278035101878611135e-01,3.501873129393549000e-01,3.250484686869761775e-01,6.452297448798773871e-01,5.492816091043349891e-01,5.513690374946160766e-01,5.377141406003304036e-01,6.351268275193168167e-01,6.385375549961864738e-01,5.945801065715446976e-01,5.436681848777317194e-01,6.658741323983716764e-01,5.750443826505523548e-01,6.069663927406987458e-01,6.059970845145346008e-01,6.299977686864139947e-01,6.300969100806472767e-01,5.845482917374962284e-01,5.466335731680439514e-01,7.814567030884103094e-01,6.436818167280939917e-01,9.369231829250009858e-01,7.215560706075940800e-01,6.039124603089855992e-01,5.411305514038041720e-01,8.270264855024794803e-01,7.297757630055130562e-01,9.293692639983099912e-01,8.065616293587527519e-01,6.084987982405821727e-01,6.228842543264792031e-01,5.791088748679420473e-01,7.006105998110635502e-01,6.743105348989265613e-01,5.723242282130328595e-01,6.439506473189584579e-01,6.113397290681806817e-01,7.011018469917863483e-01,6.818831009685436539e-01,3.179728860081916797e-01,3.863769167379262348e-01,5.049404849005759699e-01,5.584301131624302972e-01,4.656419837720403021e-01,4.265791675732133470e-01,7.222947421455450101e-01,6.837679133632812434e-01,3.762470263205772159e-01,4.040885433433462071e-01,7.607470187155496166e-01,7.824705348013487605e-01,6.712015305018195210e-01,7.700513496401085733e-01,6.573441361816180217e-01,7.620926969594420397e-01,3.096668645942500242e-01,2.806910749665545990e-01,5.148986704070644960e-01,4.898309626130773475e-01,6.191805585277190271e-01,6.788109383482455739e-01,5.818878469721332491e-01,7.565583899189914918e-01,5.574417016805712777e-01,6.585567316717073627e-01,4.314666426035602131e-01,5.404192400652970685e-01,3.098371031777435447e-01,3.868966875717153586e-01,2.752543884900958138e-01,3.443915338435402096e-01,5.430988636825745397e-01,5.183794789479102549e-01,5.488504892792511747e-01,5.237940285132803853e-01,4.302866514192466019e-01,1.470679219134365112e-01
7.857416671187289481e-01,6.842663937301782795e-01,9.059106602302172684e-01,1.398624241488459763e+00,7.057589744156482769e-01,7.908684061646248376e-01,1.208929291468542111e+00,inf,7.862058787959669282e-01,7.962289411094752856e-01,7.177129016790684268e-01,9.751074509993460371e-01,8.246439981666788821e-01,9.521852726872263029e-01,7.169312394767290986e-01,7.766504581033406573e-01,4.906000674024347807e-01,4.901743910629056677e-01,7.981570249583480603e-01,8.211295143964071341e-01,4.154381618553943389e-01,4.749753512915335096e-01,8.145046363625305652e-01,9.064279789784366326e-01,4.549058396352427258e-01,5.911553041726507196e-01,3.660029902404101643e-01,4.840531573826273304e-01,4.930774452874267522e-01,4.847472440942255933e-01,6.103516038043105274e-01,6.837250174773790157e-01,8.225485170065593987e-01,9.242673100582112777e-01,6.056841337169602824e-01,6.770498155200214141e-01,4.517002709353581946e-01,4.668741274823435261e-01,3.833877193769932856e-01,4.173062213583563773e-01,3.168136694358980598e-01,3.787286187888107003e-01,6.615895008021230872e-01,5.954987585108737491e-01,5.829443310688955382e-01,6.330349782779652879e-01,6.832187986586171213e-01,6.853790401557511291e-01,6.659298185868450792e-01,6.270612168051100666e-01,7.094655719261534488e-01,6.496198307081859635e-01,7.034978402276504950e-01,6.226441757109500985e-01,6.905982307215395855e-01,6.435167229084595153e-01,5.634419723106040001e-01,5.619514753581867916e-01,7.642903051259056779e-01,7.938157377852542718e-01,8.729292016881099459e-01,1.012900923453904367e+00,6.437598964254889200e-01,7.133532397856668927e-01,6.154471357292182754e-01,8.683656336178554591e-01,8.342648684638139800e-01,8.954281560193276812e-01,5.666648722916081127e-01,6.144187676805422660e-01,5.521231021371147962e-01,6.577919455456231468e-01,6.399720380641162887e-01,6.617298213892208736e-01,6.778818752424989880e-01,6.246901626097087767e-01,6.768060638030067855e-01,7.052779087915567180e-01,3.287426489979658473e-01,3.743166336890768053e-01,5.584431550570276848e-01,5.688276209666144334e-01,4.761347814039072479e-01,4.497196500623603099e-01,7.012213495901138405e-01,7.177946376062326328e-01,3.590927382017469749e-01,3.727494024367524195e-01,7.660131432736005941e-01,7.709893709522481764e-01,7.988187981194444509e-01,6.731930534953981526e-01,7.722194812492142457e-01,5.997233268003503426e-01,3.019869865059489067e-01,2.789730702529820139e-01,5.188308648128688860e-01,4.938070326159667012e-01,6.970772276459914485e-01,6.793822867491914330e-01,7.247621389345101361e-01,6.147779182056694047e-01,6.428107733133779922e-01,6.215410505602577684e-01,4.911328584669796271e-01,4.815183158957717646e-01,3.567681781883408343e-01,3.887735678970793418e-01,2.705690505509756871e-01,3.498514070412478971e-01,5.378544766442190372e-01,5.429190128191819786e-01,5.649377957293244545e-01,5.375994266050545534e-01,4.405341288908584674e-01,1.560968952675579058e-01
5.345195875727684065e-01,4.329751055456024234e-01,7.259823387625262692e-01,7.204641085143086432e-01,1.108398452067221429e+00,8.750646682852035729e-01,8.373461227348248936e-01,7.862058787959669282e-01,inf,9.490386949894311641e-01,5.550143121206375652e-01,5.592153794731680172e-01,7.100364684217258526e-01,5.901359651082679347e-01,8.918154777699942581e-01,7.257521804624381678e-01,3.548676235299663140e-01,3.677024284195657411e-01,5.563663430805809718e-01,5.017923682094764803e-01,4.011401835341211197e-01,4.054596332293666783e-01,6.273661331084082748e-01,5.997731104022145932e-01,5.898652325430024934e-01,6.661187836966130371e-01,4.909451398074623496e-01,5.792167317831357076e-01,3.485488221066477821e-01,3.278215844117700617e-01,4.587150004838472794e-01,4.681041306448182615e-01,5.540267865199391961e-01,5.471966640126045833e-01,5.439692546787684435e-01,5.404563086598207500e-01,4.249098090582942300e-01,4.188759621785702603e-01,3.658149620284657511e-01,3.732400537160705523e-01,2.673122515106178820e-01,2.926480020361364454e-01,5.507671804188081222e-01,4.811760328832551670e-01,4.735461619448096959e-01,4.936740995739541948e-01,5.816033169608892939e-01,5.779227675838364275e-01,5.678798307814338919e-01,5.285899025305739185e-01,6.015835356613952190e-01,5.274333687392052106e-01,5.883484553588989030e-01,5.509897382501772745e-01,5.889224017688915458e-01,5.623507297504773961e-01,3.997827384374270099e-01,4.067929645588341248e-01,6.192195755468226093e-01,5.895705537047080114e-01,6.648862676321461995e-01,5.967653316885502823e-01,4.523443987741668781e-01,4.457349629320727646e-01,6.100564406985140575e-01,5.976269457319460798e-01,6.820225701863535939e-01,6.325019832487026594e-01,4.491678018568452391e-01,4.626651266440592880e-01,4.235990045942318316e-01,4.983693251578028560e-01,5.076625995826545834e-01,4.577352460744686935e-01,5.549419722164662394e-01,5.085971215172740978e-01,5.409083048136172911e-01,5.283558111539102820e-01,2.497079593457575686e-01,3.270809839031620925e-01,4.119911104952010961e-01,4.539647802192811055e-01,4.063731813174014107e-01,3.520243897501261765e-01,6.158896530585378226e-01,5.731966969904604969e-01,3.647086516371082499e-01,3.556988213575040803e-01,6.980271809071556532e-01,6.593356166742228019e-01,6.594163829504514629e-01,6.605146994123860527e-01,5.880926458241165777e-01,5.947962556590291605e-01,2.628497819360129939e-01,2.505942215108699078e-01,4.566545610855079484e-01,4.189682972816565765e-01,5.690629290828154163e-01,5.935181900340606997e-01,5.477756379644516116e-01,5.703178104871647891e-01,5.377909163759435618e-01,5.464824449056289168e-01,4.144022146524610761e-01,4.371491302623454200e-01,3.262781889676725777e-01,3.644693286547475708e-01,2.304910593927777251e-01,3.007367476915005500e-01,4.825848046666715296e-01,4.663967259339902860e-01,4.894506178189577672e-01,4.537425683724851111e-01,3.776670184598437396e-01,1.601048494479760664e-01
5.028061304469927384e-01,3.844030571196410673e-01,5.898600841028900366e-01,7.321777072339911152e-01,7.894939671491887356e-01,1.105224969759314835e+00,6.766740419119875449e-01,7.962289411094752856e-01,9.490386949894311641e-01,inf,4.667035923247377371e-01,5.520487517586922799e-01,5.590375163145053783e-01,5.984430705118459759e-01,6.657067595675016936e-01,8.268247027942621230e-01,3.210971076989661555e-01,2.956366540259144360e-01,5.076313738238190654e-01,4.791473694141198392e-01,3.533121044295445823e-01,3.598943094310282920e-01,5.148481347480867720e-01,5.750079011813974406e-01,5.076621587394287705e-01,6.454635652460930517e-01,4.600332255816516058e-01,5.707801388490709726e-01,2.916402452584523353e-01,2.636155553331086532e-01,3.919811903521517316e-01,4.266599935505068220e-01,4.784307390473133137e-01,4.987282896381939890e-01,4.541491533142464343e-01,4.871341545996998312e-01,3.879380649759043287e-01,3.490960148560506293e-01,3.132361916354524101e-01,3.372274993639692853e-01,2.311381090297553453e-01,2.354044528715603934e-01,5.138417558981942523e-01,4.492496816039160956e-01,4.129283762158859616e-01,4.649372824162419371e-01,5.407763544735173511e-01,5.452879211911838553e-01,5.128257263398871002e-01,5.035904898146049691e-01,5.628075085672128441e-01,5.149789967192702766e-01,5.682294500914251145e-01,5.569045388926449069e-01,5.544721380678417910e-01,5.612463225934222200e-01,3.786809010017979094e-01,3.527638984616251472e-01,5.582243361957360817e-01,5.741420739666105444e-01,5.722114285713006954e-01,6.072681769266101703e-01,4.208333299686664031e-01,4.195148787076849461e-01,4.948276322410438133e-01,5.869806869028775242e-01,5.917998977419065554e-01,6.068723699928547655e-01,4.044603883979078773e-01,4.417876933424320640e-01,3.188474241174832913e-01,4.258573726135528315e-01,4.314009273163526559e-01,4.045116571187964416e-01,4.896269376645280835e-01,4.910329771386124365e-01,4.578784309599850944e-01,4.820977868247733333e-01,2.236796762347567358e-01,2.649485129800031036e-01,3.663395859748867500e-01,4.179240060060434026e-01,3.424479549276600032e-01,3.234039493151971700e-01,5.285799352407244411e-01,5.600080951277800478e-01,3.277034995776892945e-01,3.390923853805963284e-01,6.316175169472196815e-01,6.915353217531761132e-01,6.304500379372656171e-01,6.277199664271521096e-01,5.849885535565196859e-01,5.435843478857474986e-01,2.545509975908751277e-01,2.324767898941754174e-01,4.109092220618660862e-01,3.996790881394627903e-01,5.482306016212468158e-01,5.612018459746701549e-01,5.359157906944651550e-01,5.387647443726136798e-01,5.106394834143062056e-01,5.372792685803123858e-01,3.943060747019259682e-01,4.251009131951158926e-01,3.099721925180544124e-01,3.572821453486447751e-01,2.297184002411463977e-01,2.926416887052153970e-01,4.367945051260685996e-01,4.450929080200149990e-01,4.715350728646612866e-01,4.342532934354771945e-01,3.643975488890741632e-01,1.546846263482443973e-01
